Year,RoundName,MatchId,Player,WebsiteId,Team,Abbreviation,Image,Rating_Q1,Rating_Q2,Rating_Q3,Rating_Q4,RatingPoints,EstimatedRating,Equity_PreClearance,Equity_PostClearance,Equity_Possession,Equity_BallUse,CoachesVotes,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,AssistedMetresGained,Inside50s,Turnovers,Tackles,PressureActs,KickIns,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,HandballReceives,Intercepts,Marks,ContestedMarks,InterceptMarks,CentreBounceAttendancePercentage,TotalClearances,FirstPossessions,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,xScore,xScoreRating,GoalAssists,ScoreInvolvements,ScoreLaunches
2026,Round 17,20261701,Callum Wilkie,230a66,St Kilda,St K,images/afl_logos/stk-40.png,3,3,4.4,1.1,11.5,10.34,0,11.5,6.4,3.4,0,100,101,0.01,0,95,17,4,21,85.7,281,298,0,2,2,6,1,5,2,5,2,6,6,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2026,Round 17,20261701,Xavier Duursma,1408710,Essendon,Ess,images/afl_logos/Ess-40.png,2.8,1.2,5.1,1.9,11,7.27,0,7.6,8.5,-1.3,0,91,85,0,0,81,11,8,19,78.9,183,254,1,1,2,17,0,7,4,7,4,6,6,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2026,Round 17,20261701,Zach Merrett,2da790,Essendon,Ess,images/afl_logos/Ess-40.png,3.3,-0.8,4.1,4.3,10.9,12.46,1.3,5.3,5,0.6,0,120,116,0,0,90,13,15,28,78.6,377,247,1,4,7,26,2,6,4,3,3,15,4,6,0,1,33,2,1,0,0,0,0,0,0,0,0,0,5,2
2026,Round 17,20261701,Sullivan Robey,141183d,Essendon,Ess,images/afl_logos/Ess-40.png,-0.5,2.9,3.8,4.1,10.2,7.98,7.5,4.1,3.1,8.5,0,57,71,0,0,78,9,11,20,75,346,104,8,6,3,15,0,9,4,2,1,10,0,1,0,0,26,6,6,0,0,0,1,1,0,2.7,3.3,0,3,0
2026,Round 17,20261701,Liam O'Connell,140f8be,St Kilda,St K,images/afl_logos/stk-40.png,2.1,3.1,1.3,2.8,9.4,4.8,0,8.4,5.8,2.5,0,69,61,0,0,78,4,7,11,100,93,171,0,0,5,9,0,5,5,5,5,1,7,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2026,Round 17,20261701,Nik Cox,140ad13,Essendon,Ess,images/afl_logos/Ess-40.png,1.6,2.9,1.6,2.2,8.4,6.85,1.2,5.8,3.8,1.7,0,47,45,0,0,71,6,4,10,80,159,45,2,0,3,13,0,6,4,4,3,2,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,6,1
2026,Round 17,20261701,Anthony Caminiti,140cc28,St Kilda,St K,images/afl_logos/stk-40.png,-0.5,8.5,-0.9,1.4,8.4,7.15,3,3.5,9.8,-0.9,0,92,78,0,0,90,7,6,13,76.9,97,99,2,3,6,12,0,7,3,6,3,3,3,3,2,0,0,1,0,0,0,0,4,2,1,15.5,-2.5,1,4,2
2026,Round 17,20261701,Archie Perkins,140ad41,Essendon,Ess,images/afl_logos/Ess-40.png,1.1,1,3.3,2.2,7.6,6.98,0,5,6.5,-0.5,0,55,43,0,0,78,6,9,15,80,251,43,2,4,0,7,0,8,7,8,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2026,Round 17,20261701,Jack Silvagni,1407344,St Kilda,St K,images/afl_logos/stk-40.png,3.7,0.1,3.4,0.2,7.5,8.65,0,7.4,5.2,2.5,0,65,37,0,0,89,4,8,12,100,27,124,0,0,2,8,0,6,5,6,5,3,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2026,Round 17,20261701,Mitch Owens,140ca28,St Kilda,St K,images/afl_logos/stk-40.png,1.6,3.8,0.1,1.8,7.3,8.63,-2.5,6.9,8.4,-0.4,0,92,91,0.01,0,78,11,9,20,70,224,144,3,5,2,9,0,8,3,6,3,7,2,7,1,1,33,1,2,25,8,1,1,1,0,2.6,3.4,1,6,1
2026,Round 17,20261701,Jack Higgins,14077f3,St Kilda,St K,images/afl_logos/stk-40.png,3.4,3.6,-0.9,1.2,7.2,8.04,0,5.5,3.3,3.2,0,65,52,0,0,78,5,4,9,77.8,144,107,0,1,2,13,0,2,1,2,1,4,0,3,1,0,0,0,0,0,0,0,4,2,2,11.4,2.6,1,7,0
2026,Round 17,20261701,Saad El-Hawli,140ad6f,Essendon,Ess,images/afl_logos/Ess-40.png,-0.6,2.3,3.1,1.6,6.5,6.05,1.2,3.8,3.8,1.3,0,46,51,0,0,77,7,6,13,69.2,217,146,1,2,0,9,0,4,4,3,3,3,4,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026,Round 17,20261701,Jacob Farrow,140f541,Essendon,Ess,images/afl_logos/Ess-40.png,0.3,1.3,2,2.6,6.3,5.76,0.8,2.5,2,1,0,81,84,0,0,83,12,9,21,95.2,219,169,1,1,3,10,0,3,3,1,1,11,2,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0
2026,Round 17,20261701,Peter Wright,2311b1,Essendon,Ess,images/afl_logos/Ess-40.png,3.4,1.4,1.3,-0.1,6.1,8.28,-0.5,5.6,4,1.6,0,52,54,0,0,82,4,4,8,87.5,84,37,0,0,1,4,0,3,1,3,1,2,1,5,2,0,0,0,0,22,11,2,2,1,1,6.6,0.4,0,3,1
2026,Round 17,20261701,Jye Caldwell,1408717,Essendon,Ess,images/afl_logos/Ess-40.png,4,1,-1.5,2.2,5.7,9.18,1.9,1.1,7.2,-3.6,0,71,72,0,0,75,8,9,17,52.9,190,225,4,4,5,21,0,9,7,5,3,5,1,4,0,0,33,2,3,0,0,0,0,0,0,0,0,0,4,2
2026,Round 17,20261701,Mason Redman,2dbb56,Essendon,Ess,images/afl_logos/Ess-40.png,3.6,-1.2,1.1,2,5.4,10.57,0,3.6,1.5,2.3,0,71,68,0,0,83,13,5,18,83.3,373,235,1,4,2,13,3,1,0,1,0,7,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2026,Round 17,20261701,Campbell Lake,140cd2f,St Kilda,St K,images/afl_logos/stk-40.png,3,-0.2,-0.7,3.3,5.4,5.63,0,4.1,1.2,3.5,0,28,23,0,0,72,2,6,8,75,70,63,1,1,2,17,0,1,1,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026,Round 17,20261701,Liam Henry,14086a4,St Kilda,St K,images/afl_logos/stk-40.png,-0.5,6,0.7,-0.9,5.3,7.3,2.4,1.4,2.8,2.4,0,60,53,0,0,58,5,7,12,83.3,130,88,3,0,2,8,0,3,2,0,0,5,1,3,0,1,0,2,2,0,0,0,2,1,1,8.7,-1.7,1,6,2
2026,Round 17,20261701,Nate Caddy,140dc3b,Essendon,Ess,images/afl_logos/Ess-40.png,1.1,3.5,-1.3,1.6,4.9,7.3,0,2.5,8.7,-3.7,0,59,71,0,0,90,10,2,12,58.3,154,70,0,3,0,5,0,6,3,6,3,1,0,5,2,0,0,0,0,0,0,0,7,3,3,28.7,-7.7,0,6,0
2026,Round 17,20261701,Nick Bryan,1409df2,Essendon,Ess,images/afl_logos/Ess-40.png,-0.6,0.3,2.7,2.4,4.8,10.14,-0.4,2.6,1,1.2,0,45,67,0,0,74,3,5,8,100,167,107,2,2,4,11,0,2,1,1,1,1,3,3,0,0,78,0,1,62,34,7,0,0,0,0,0,0,6,3
2026,Round 17,20261701,Ben McKay,140779f,Essendon,Ess,images/afl_logos/Ess-40.png,-0.6,-0.1,0.6,4.8,4.7,6.25,0.7,2.1,3.5,1.3,0,17,20,0,0,83,3,2,5,80,32,83,0,3,1,7,0,5,3,2,0,1,0,0,0,0,22,1,3,8,4,0,1,1,0,4.6,1.4,0,2,0
2026,Round 17,20261701,Ryan Byrnes,1409e1a,St Kilda,St K,images/afl_logos/stk-40.png,3.6,0.7,-0.3,0.7,4.7,6.94,0,2.6,2.7,0.7,0,84,84,0,0,80,8,10,18,83.3,190,176,2,1,4,17,0,4,3,2,2,5,1,8,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,1
2026,Round 17,20261701,Angus Hastie,140dc20,St Kilda,St K,images/afl_logos/stk-40.png,0.4,1.2,3,0.1,4.7,5.1,0,5.3,1.1,4.1,0,51,63,0,0,75,10,4,14,92.9,243,144,1,0,1,12,1,1,1,1,1,5,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2026,Round 17,20261701,Tobie Travaglia,140deba,St Kilda,St K,images/afl_logos/stk-40.png,0.6,0.3,2.1,1.6,4.6,4.65,0,3.2,1.7,1.6,0,47,50,0,0,57,4,10,14,92.9,96,172,0,0,2,6,0,3,2,3,2,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2026,Round 17,20261701,Dyson Sharp,140d960,Essendon,Ess,images/afl_logos/Ess-40.png,1.7,2.3,0.9,-0.4,4.4,6.49,1.9,0.7,3.7,-0.7,0,65,76,0,0,80,10,7,17,82.4,177,196,1,2,4,17,0,4,3,2,2,6,2,5,0,1,30,2,2,0,0,0,0,0,0,0,0,1,6,0
2026,Round 17,20261701,Andrew McGrath,2dbf56,Essendon,Ess,images/afl_logos/Ess-40.png,3.5,0.1,1.7,-0.9,4.4,9.97,0.9,2.9,2.3,1,0,69,47,0,0,82,7,10,17,76.5,250,62,1,5,0,6,0,5,5,4,4,9,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1
2026,Round 17,20261701,Zach Reid,140a151,Essendon,Ess,images/afl_logos/Ess-40.png,1.1,-0.2,2.1,1.4,4.3,7.4,-1,3,1.9,-0.5,0,50,60,0,0,86,10,7,17,64.7,283,210,1,3,1,6,5,2,2,1,1,6,1,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2026,Round 17,20261701,Cooper Sharman,140b5a2,St Kilda,St K,images/afl_logos/stk-40.png,-0.3,1.6,0.4,2.6,4.3,8.34,1.2,1.7,3.5,2.8,0,51,39,0,0,84,4,5,9,77.8,95,63,1,0,1,6,0,5,5,4,4,2,1,2,0,0,0,1,0,0,0,0,2,1,1,6.9,0.1,1,6,1
2026,Round 17,20261701,Jaxon Prior,14093ea,Essendon,Ess,images/afl_logos/Ess-40.png,-2.2,2.6,1.9,1.4,3.7,7.68,0,3.4,3.6,-2.3,0,50,51,0,0,88,11,2,13,76.9,237,205,0,1,0,4,2,2,1,2,1,1,6,5,0,2,0,0,0,0,0,0,1,0,1,3.4,-2.4,0,1,0
2026,Round 17,20261701,Darcy Parish,2dae99,Essendon,Ess,images/afl_logos/Ess-40.png,-0.1,-1.4,2.9,1.5,2.9,10.62,4,-1.5,4.6,-0.8,0,26,42,0,0,70,9,6,15,53.3,259,91,2,4,2,15,0,8,7,1,1,7,0,0,0,0,44,7,5,0,0,0,1,0,1,3,-2,0,3,0
2026,Round 17,20261701,Archer Day-Wicks,140e191,Essendon,Ess,images/afl_logos/Ess-40.png,3.1,-4.3,3.4,-0.1,2.2,5.44,-0.8,2.9,1,1.8,0,42,41,0,0,65,6,2,8,50,220,33,3,2,4,13,0,1,1,1,1,5,1,2,0,0,33,0,0,0,0,0,1,1,0,4.7,1.3,0,2,0
2026,Round 17,20261701,Isaac Kako,140deca,Essendon,Ess,images/afl_logos/Ess-40.png,0,-0.7,0.8,1.9,2,7.51,0,2.2,1.5,0.8,0,9,14,0,0,71,1,5,6,66.7,35,5,1,1,1,21,0,2,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
2026,Round 17,20261701,Liam Stocker,1408fb8,St Kilda,St K,images/afl_logos/stk-40.png,-0.4,0.6,-0.5,1.8,1.5,4.42,0,-0.1,0.9,0.1,0,24,33,0,0,71,3,7,10,90,131,257,2,2,1,8,0,1,1,1,1,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2026,Round 17,20261701,Jordan Ridley,1407342,Essendon,Ess,images/afl_logos/Ess-40.png,0.4,0.9,-1.5,1.4,1.2,8.11,0,1.1,1.3,-0.5,0,43,47,0,0,66,8,3,11,72.7,201,179,1,1,1,3,3,1,0,1,0,3,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2026,Round 17,20261701,Will Setterfield,2dbfc7,Essendon,Ess,images/afl_logos/Ess-40.png,0.5,1.2,1.1,-1.7,1.2,9.96,-1.2,0.2,2.3,-0.8,0,28,27,0,0,79,6,4,10,70,202,44,1,2,1,17,0,3,3,1,1,5,2,2,0,0,19,0,1,0,0,0,0,0,0,0,0,0,1,0
2026,Round 17,20261701,Liam Ryan,140804c,St Kilda,St K,images/afl_logos/stk-40.png,-1.9,-0.5,0.1,1.9,-0.4,7.95,0,-3.3,2.5,-4.5,0,39,47,0,0,87,6,1,7,42.9,114,36,0,1,0,7,0,2,1,2,1,0,0,4,0,0,0,0,0,0,0,0,5,2,2,19,-5,0,5,0
2026,Round 17,20261702,Patrick Dangerfield,22a6c5,Geelong,Geel,images/afl_logos/Geel-40.png,5.8,7.2,9.1,3.8,26,9.7,-1,21.3,10.4,9,5,111,124,1.23,20,81,13,4,17,52.9,514,44,6,5,6,18,0,8,6,7,5,4,3,7,2,1,14,1,1,0,0,0,8,5,2,20.4,11.6,0,7,0
2026,Round 17,20261702,Max Holmes,140ad51,Geelong,Geel,images/afl_logos/Geel-40.png,5.6,5.5,3.4,7.2,21.8,14.53,10.1,10.6,10.3,10,0,114,105,0.1,1,73,21,9,30,66.7,851,159,11,6,3,20,0,16,11,7,5,11,6,3,0,0,69,8,8,0,0,0,0,0,0,0,0,0,7,3
2026,Round 17,20261702,Darcy Wilmot,140b1eb,Brisbane,Bris,images/afl_logos/Bris-40.png,4.2,2.8,8.7,5.7,21.4,11.27,1.1,17.6,9.9,9.4,0,104,82,0.07,1,74,20,6,26,80.8,593,331,2,6,0,5,6,11,9,10,8,6,11,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,6,4
2026,Round 17,20261702,Oliver Dempsey,140d10a,Geelong,Geel,images/afl_logos/Geel-40.png,2.8,5.8,5.9,3.8,18.4,10.42,2.9,16.7,8.7,12,0,103,79,0,0,90,10,12,22,77.3,259,237,3,1,1,14,0,11,11,6,6,5,7,3,0,0,3,2,1,0,0,0,2,2,0,8.1,3.9,0,8,2
2026,Round 17,20261702,Zac Bailey,1407848,Brisbane,Bris,images/afl_logos/Bris-40.png,10,0.9,6.4,0,17.3,12.62,-0.4,13.2,3.7,9.4,4,100,99,0.62,10,75,13,7,20,70,334,271,3,5,4,18,0,6,5,3,3,6,2,5,0,0,39,1,2,0,0,0,3,3,0,8.9,9.1,1,7,1
2026,Round 17,20261702,Kai Lohmann,140a60a,Brisbane,Bris,images/afl_logos/Bris-40.png,6.3,1.5,5.7,3.8,17.3,8.45,-0.1,15.6,8.5,11,3,98,87,1.03,16,71,8,5,13,92.3,248,70,1,2,4,17,0,8,6,6,4,2,1,4,1,0,0,0,1,0,0,0,5,5,0,22.3,7.7,0,7,1
2026,Round 17,20261702,Lachie Neale,22ff1f,Brisbane,Bris,images/afl_logos/Bris-40.png,0,3.8,6.9,6.5,17.2,13.82,5.9,10.1,6.4,9.2,0,109,88,0.24,3,78,16,12,28,82.1,314,253,2,3,1,22,0,13,11,4,4,6,3,4,0,0,83,6,9,0,0,0,0,0,0,0,0,0,5,2
2026,Round 17,20261702,Bailey Smith,1408732,Geelong,Geel,images/afl_logos/Geel-40.png,3.5,0.7,8.1,4.9,17.1,14.36,5,5.4,6.8,4.7,0,125,126,0.21,3,85,17,14,31,71,547,294,9,6,9,20,0,14,9,3,3,9,4,3,0,1,78,7,9,0,0,0,1,0,1,2.4,-1.4,2,9,3
2026,Round 17,20261702,Josh Dunkley,2daeaa,Brisbane,Bris,images/afl_logos/Bris-40.png,1.6,3,7.4,4.1,16.1,10.52,2.8,8.5,5.3,6.4,5,110,115,0.12,2,80,9,8,17,64.7,211,196,1,3,14,32,0,9,6,4,3,5,3,3,0,0,69,3,5,0,0,0,1,1,0,3.7,2.3,2,6,1
2026,Round 17,20261702,Logan Morris,140dcb3,Brisbane,Bris,images/afl_logos/Bris-40.png,5.8,2.9,4.4,2.9,16,8.44,0,12.6,4.1,11,0,77,68,0.01,0,76,8,4,12,91.7,250,44,5,4,3,10,0,4,3,4,3,3,1,4,1,0,0,0,0,0,0,0,3,3,0,12.6,5.4,2,7,1
2026,Round 17,20261702,Oisin Mullin,140d0d6,Geelong,Geel,images/afl_logos/Geel-40.png,1.5,3.1,3.9,6.6,15,7.68,8.5,3.1,5.5,7.5,0,56,51,0,0,80,4,7,11,81.8,181,184,3,2,4,23,0,6,6,1,1,4,0,1,0,0,67,5,2,0,0,0,1,1,0,2.5,3.5,0,3,1
2026,Round 17,20261702,Shannon Neale,140af71,Geelong,Geel,images/afl_logos/Geel-40.png,-1.7,10.2,2.2,3.9,14.7,9.26,-0.2,15.2,6.7,9,1,78,65,0,0,90,8,3,11,54.5,347,96,3,1,1,9,0,6,4,6,4,2,1,4,1,0,0,0,0,6,1,0,6,3,2,17.3,2.7,1,8,0
2026,Round 17,20261702,Jaspa Fletcher,140cbdc,Brisbane,Bris,images/afl_logos/Bris-40.png,1.9,1.5,5.1,5.9,14.3,7.76,3.3,7.7,6.2,5.2,0,87,78,0.02,0,84,17,5,22,86.4,509,82,3,4,2,16,7,7,6,4,4,3,7,4,0,1,0,2,2,0,0,0,0,0,0,0,0,0,2,2
2026,Round 17,20261702,Ty Gallop,140f5ab,Brisbane,Bris,images/afl_logos/Bris-40.png,3,3.7,3.5,4.1,14.2,6.85,0,11.8,7.8,2.5,0,80,59,0,0,93,10,5,15,73.3,393,68,2,5,1,10,0,8,6,8,6,2,8,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2026,Round 17,20261702,Conor McKenna,2dbe56,Brisbane,Bris,images/afl_logos/Bris-40.png,6.1,-1,11.3,-2.6,13.9,8.56,-0.8,10,3.3,6.2,0,58,79,0.01,0,86,14,4,18,55.6,426,63,6,6,2,15,0,4,2,4,2,2,2,3,0,0,0,0,0,0,0,0,4,2,1,10.1,2.9,0,7,2
2026,Round 17,20261702,Tanner Bruhn,140a145,Geelong,Geel,images/afl_logos/Geel-40.png,2.9,6.8,1.7,2.2,13.6,8.47,0.1,12.1,9.3,2.2,0,113,85,0,0,74,14,8,22,77.3,501,190,7,4,4,11,1,12,8,11,8,8,10,4,0,1,6,0,1,0,0,0,0,0,0,0,0,0,7,4
2026,Round 17,20261702,Mark Blicavs,230b9d,Geelong,Geel,images/afl_logos/Geel-40.png,3.4,5,1.3,3.3,12.9,7.95,2,7.7,10.3,-1.4,0,71,66,0,0,84,5,14,19,57.9,195,327,3,3,1,15,0,11,9,9,7,2,7,4,1,2,0,1,1,7,5,1,1,0,1,3,-2,0,3,1
2026,Round 17,20261702,Levi Ashcroft,140ded0,Brisbane,Bris,images/afl_logos/Bris-40.png,5.7,2.5,3,1.4,12.5,7.95,4.7,7.2,7.1,3.2,0,74,92,0.04,0,83,15,6,21,61.9,296,215,3,5,1,18,0,7,5,3,2,2,2,8,0,1,36,5,3,0,0,0,1,1,0,5.6,0.4,0,5,1
2026,Round 17,20261702,Harris Andrews,2db75b,Brisbane,Bris,images/afl_logos/Bris-40.png,5.4,1.9,3.1,1.4,11.8,11.69,0,10.4,4.5,1.4,0,86,63,0.01,0,91,8,5,13,92.3,135,255,0,1,2,7,0,3,2,3,2,3,6,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2026,Round 17,20261702,Sam Draper,1408509,Brisbane,Bris,images/afl_logos/Bris-40.png,5.8,1.5,4.3,-0.1,11.5,11.92,6.7,4.3,4.5,3.9,0,64,65,0.01,0,65,12,0,12,33.3,228,17,1,3,0,6,0,8,1,2,1,0,1,0,0,0,64,8,9,57,29,8,0,0,0,0,0,0,3,2
2026,Round 17,20261702,Charlie Cameron,2da211,Brisbane,Bris,images/afl_logos/Bris-40.png,7.5,3.8,1.3,-1.3,11.4,8.55,0,8.4,3.2,7.3,0,68,48,0,0,81,6,2,8,75,113,81,1,1,3,12,0,3,3,3,3,0,1,1,0,0,0,0,0,0,0,0,3,2,1,12,1,3,7,1
2026,Round 17,20261702,Will Ashcroft,140cb1d,Brisbane,Bris,images/afl_logos/Bris-40.png,0.5,5.6,3.6,1.3,11.1,11.12,8.7,1.9,7.8,2.8,9,118,120,2.13,43,84,23,9,32,59.4,651,296,5,6,2,13,0,13,10,4,3,7,5,7,0,1,58,6,8,0,0,0,3,0,3,6.1,-3.1,0,7,1
2026,Round 17,20261702,Mitchell Edwards,140ce30,Geelong,Geel,images/afl_logos/Geel-40.png,2.8,2.9,3.4,1.5,10.7,8.14,5.9,3.1,5.3,0.8,0,66,70,0,0,65,4,12,16,75,165,203,3,5,1,10,0,6,5,4,3,7,4,2,0,1,78,3,3,58,23,7,0,0,0,0,0,1,4,3
2026,Round 17,20261702,Darcy Gardiner,2309cd,Brisbane,Bris,images/afl_logos/Bris-40.png,0.7,6,2.9,-0.1,9.5,6.4,1.5,7.9,4.3,1.2,3,58,44,0.01,0,77,5,5,10,90,109,263,2,1,1,6,0,4,2,2,1,2,3,5,1,2,0,2,1,0,0,0,0,0,0,0,0,0,2,1
2026,Round 17,20261702,Lawson Humphries,140a3d8,Geelong,Geel,images/afl_logos/Geel-40.png,3.7,3.5,2.2,0.1,9.4,9.3,2.5,4.7,4.9,1.9,0,73,50,0,0,75,11,5,16,75,307,281,1,1,1,13,3,6,5,2,1,6,3,2,0,1,0,3,2,0,0,0,0,0,0,0,0,0,2,1
2026,Round 17,20261702,Jack Martin,23097e,Geelong,Geel,images/afl_logos/Geel-40.png,0.6,4.1,1.5,2.7,8.8,6.85,1.4,5.8,3.4,4,0,52,48,0,0,75,5,5,10,70,134,77,0,1,1,9,0,5,4,3,3,3,0,2,0,0,0,1,2,0,0,0,3,2,1,10.9,2.1,0,4,1
2026,Round 17,20261702,Oliver Henry,140a17c,Geelong,Geel,images/afl_logos/Geel-40.png,-0.3,6.6,1.7,0.7,8.7,6.23,-0.8,3.1,0.9,2,0,40,37,0,0,72,6,4,10,50,178,39,0,2,2,16,0,2,2,2,2,7,0,2,0,0,0,0,0,0,0,0,1,0,0,2.1,-2.1,2,4,0
2026,Round 17,20261702,Tom Atkins,2db0d2,Geelong,Geel,images/afl_logos/Geel-40.png,1.6,2.7,4.2,0.1,8.7,10.48,4,-0.5,3.6,-0.1,0,55,56,0,0,70,7,10,17,64.7,178,168,1,4,3,22,0,7,5,0,0,8,0,1,0,0,64,4,5,0,0,0,0,0,0,0,0,1,2,0
2026,Round 17,20261702,Tom Stewart,22f858,Geelong,Geel,images/afl_logos/Geel-40.png,4.2,0.3,1.1,3,8.6,10.07,0.9,7.6,5.7,2.2,0,76,76,0.01,0,83,18,7,25,64,628,390,3,8,1,10,5,7,5,6,4,9,9,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,6,5
