Year,RoundName,MatchId,Player,WebsiteId,Team,Abbreviation,Image,Rating_Q1,Rating_Q2,Rating_Q3,Rating_Q4,RatingPoints,EstimatedRating,Equity_PreClearance,Equity_PostClearance,Equity_Possession,Equity_BallUse,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,AssistedMetresGained,Inside50s,Turnovers,Tackles,PressureActs,KickIns,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,HandballReceives,Intercepts,Marks,ContestedMarks,InterceptMarks,CentreBounceAttendancePercentage,TotalClearances,FirstPossessions,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,xScore,xScoreRating,GoalAssists,ScoreInvolvements,ScoreLaunches
2026,Round 22,20262202,Zac Bailey,1407848,Brisbane,Bris,images/afl_logos/Bris-40.png,2.2,5.3,-1.5,2.6,8.6,12.89,0.6,6.9,8.1,1.3,79,87,76,16,5,21,61.9,459,152,7,6,3,13,0,10,8,8,7,3,4,5,1,0,37,2,3,0,0,0,4,0,2,10.1,-8.1,1,6,1
2026,Round 22,20262202,Ned Reeves,1407340,Hawthorn,Haw,images/afl_logos/Haw-40.png,5.2,-0.1,0.4,2.9,8.5,10.77,5.6,2.3,3,1.5,45,39,41,3,4,7,57.1,64,123,2,3,0,2,0,4,2,1,1,2,1,1,0,0,37,3,2,32,17,6,0,0,0,0,0,0,3,2
2026,Round 22,20262202,Harry Morrison,1407303,Hawthorn,Haw,images/afl_logos/Haw-40.png,0.4,3.5,0.4,4,8.3,7.96,0,5.2,5,0.5,71,70,79,5,11,16,75,148,192,1,2,5,15,0,6,6,5,5,6,2,5,0,0,0,0,0,0,0,0,2,0,1,7,-6,0,4,0
2026,Round 22,20262202,Eric Hipwood,2daf21,Brisbane,Bris,images/afl_logos/Bris-40.png,-0.2,4.9,3.3,0.3,8.2,4.36,0,6.5,3.5,2.7,60,55,55,4,5,9,66.7,137,115,1,2,2,11,0,2,1,2,1,2,0,4,1,0,0,0,0,0,0,0,3,2,1,9.1,3.9,0,5,0
2026,Round 22,20262202,Jarman Impey,2309be,Hawthorn,Haw,images/afl_logos/Haw-40.png,0.3,4.2,1,2.7,8.2,10.56,0,5.6,2.1,4.5,55,53,83,8,10,18,77.8,263,168,2,2,2,14,3,2,2,2,2,11,3,0,0,0,0,0,0,0,0,0,2,1,1,4.8,2.2,0,2,0
2026,Round 22,20262202,Jack Ginnivan,140a179,Hawthorn,Haw,images/afl_logos/Haw-40.png,4.8,1.3,0,1.7,7.9,7.99,0.8,3.4,4.4,1.5,67,63,76,10,10,20,65,416,321,6,5,1,11,0,6,5,5,5,8,4,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,1
2026,Round 22,20262202,Nick Watson,140caf1,Hawthorn,Haw,images/afl_logos/Haw-40.png,1.7,0.3,2.1,3.3,7.3,12.86,2.3,3.5,3.8,2,42,29,82,3,6,9,77.8,143,112,1,1,1,9,0,7,5,4,4,2,0,1,0,0,20,3,2,0,0,0,1,0,1,1.9,-0.9,1,4,0
2026,Round 22,20262202,Noah Answerth,14082fd,Brisbane,Bris,images/afl_logos/Bris-40.png,2.2,2.4,2.3,0,7,5.26,0,4.7,1.8,2.2,64,50,84,10,3,13,84.6,341,125,0,2,2,7,1,2,2,2,2,6,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026,Round 22,20262202,Will Day,14090a6,Hawthorn,Haw,images/afl_logos/Haw-40.png,2.5,1.4,2.4,0.7,7,12.31,1.9,1.9,2.3,1.6,50,47,72,8,8,16,68.8,278,135,1,1,1,17,1,5,4,1,1,7,1,2,0,0,40,4,4,0,0,0,1,0,0,2.2,-2.2,0,3,2
2026,Round 22,20262202,Josh Weddle,140dc5f,Hawthorn,Haw,images/afl_logos/Haw-40.png,2,-0.5,2.8,2.6,6.9,9.42,0,7,7.8,-1.1,68,54,86,7,3,10,70,79,76,0,3,2,14,0,7,4,7,4,0,6,5,2,2,0,0,0,0,0,0,1,1,0,5.1,0.9,0,2,0
2026,Round 22,20262202,Connor Macdonald,140b206,Hawthorn,Haw,images/afl_logos/Haw-40.png,0.4,1.7,4.6,0,6.6,9.51,-0.3,4.1,2.1,2.3,64,71,78,9,4,13,84.6,174,77,3,3,5,17,0,3,2,2,1,5,1,4,0,0,30,0,1,0,0,0,2,1,0,7.4,-1.4,2,5,0
2026,Round 22,20262202,Karl Amon,230e0a,Hawthorn,Haw,images/afl_logos/Haw-40.png,2.1,1.2,2.2,1.1,6.6,8.49,0,4.7,2.5,0.8,63,56,75,9,5,14,71.4,251,120,1,4,4,11,4,3,3,3,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Round 22,20262202,James Sicily,230ede,Hawthorn,Haw,images/afl_logos/Haw-40.png,-0.6,0.4,2.9,3.8,6.4,10.28,-0.6,5.4,5.6,-0.1,65,56,84,10,8,18,83.3,279,170,1,2,1,9,3,7,4,7,4,5,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2026,Round 22,20262202,Darcy Wilmot,140b1eb,Brisbane,Bris,images/afl_logos/Bris-40.png,0.8,1.8,1.3,1.6,5.5,10.88,0,2,0.4,0.5,75,80,78,14,5,19,84.2,280,243,2,2,4,12,3,1,1,1,1,6,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,3
2026,Round 22,20262202,Dayne Zorko,2280e8,Brisbane,Bris,images/afl_logos/Bris-40.png,2.6,-0.2,1.1,2,5.5,10.87,-0.9,7,1.1,5.8,92,97,89,23,2,25,72,540,261,1,3,0,15,5,1,1,1,1,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2026,Round 22,20262202,Mitch Lewis,14072b7,Hawthorn,Haw,images/afl_logos/Haw-40.png,2.3,0.5,0.8,1.8,5.4,7.12,0.5,3.1,4.9,1.3,62,71,73,10,3,13,76.9,204,100,4,4,3,7,0,4,1,4,1,3,1,7,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0
2026,Round 22,20262202,Josh Battle,2dbf76,Hawthorn,Haw,images/afl_logos/Haw-40.png,-1.7,4.1,0.4,2.4,5.1,9.8,0,3.3,3,0.1,62,66,97,11,9,20,70,304,270,1,8,0,11,2,3,3,3,3,8,6,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2026,Round 22,20262202,Darcy Gardiner,2309cd,Brisbane,Bris,images/afl_logos/Bris-40.png,2.3,0.7,1.1,0,4.2,6.53,0,3.3,1.7,0.3,24,12,78,3,3,6,83.3,132,55,1,1,0,1,0,2,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Round 22,20262202,Daniel Annable,140e1ce,Brisbane,Bris,images/afl_logos/Bris-40.png,1.1,-1.7,3.7,0.1,3.2,5.35,-1.8,3.6,2.6,2.7,36,30,67,6,3,9,77.8,173,162,3,2,0,7,0,3,3,3,3,4,1,1,0,0,0,0,0,0,0,0,2,1,0,6.2,-0.2,1,4,1
2026,Round 22,20262202,Sam Butler,1409914,Hawthorn,Haw,images/afl_logos/Haw-40.png,-1.8,1.6,1.5,1.1,2.4,5.19,1.6,-1,2.7,-2.2,45,55,75,10,4,14,42.9,274,124,3,3,2,10,0,4,3,2,1,8,0,2,0,0,13,1,1,0,0,0,2,0,2,8.5,-6.5,2,4,0
2026,Round 22,20262202,Mabior Chol,2daf9d,Hawthorn,Haw,images/afl_logos/Haw-40.png,0.2,0,-1.3,3.3,2.2,9.36,0.1,0.8,1.1,-0.8,17,17,80,2,1,3,66.7,70,23,0,1,1,12,0,1,1,1,1,1,1,1,0,0,7,0,0,5,2,1,0,0,0,0,0,0,3,2
2026,Round 22,20262202,Tom Barrass,2da0d2,Hawthorn,Haw,images/afl_logos/Haw-40.png,-0.7,0.2,0.2,0.8,0.5,8.52,0,0.1,1.6,-1,25,14,88,2,2,4,100,32,43,0,1,1,8,0,1,1,1,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Round 22,20262202,Oscar Allen,1408061,Brisbane,Bris,images/afl_logos/Bris-40.png,0.5,0.6,0.6,-2.8,-1.1,6.14,0.1,-0.7,1.2,-0.3,33,34,81,5,0,5,60,106,100,0,2,3,10,0,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,2,0,1,4.1,-3.1,0,3,0
2026,Round 22,20262203,Bailey Smith,1408732,Geelong,Geel,images/afl_logos/Geel-40.png,6,2.8,5.8,4.2,18.8,14.01,6.3,8.4,9.4,4.7,161,132,82,21,17,38,71.1,751,246,8,5,6,14,0,15,10,5,3,17,5,3,1,0,77,8,8,0,0,0,1,0,0,2,-2,0,7,2
2026,Round 22,20262203,Oliver Dempsey,140d10a,Geelong,Geel,images/afl_logos/Geel-40.png,10.5,5.6,1.3,0.3,17.6,11.31,1.3,13.1,3.8,10.2,114,88,89,12,7,19,57.9,249,96,0,3,2,15,0,4,4,3,3,4,1,2,0,0,0,3,1,0,0,0,4,4,0,13.9,10.1,0,7,1
2026,Round 22,20262203,Shaun Mannagh,2daed6,Geelong,Geel,images/afl_logos/Geel-40.png,0.8,6.2,5.3,4.6,16.9,11.16,-0.8,13.7,4.9,9.2,104,84,80,11,7,18,77.8,304,128,6,1,5,11,0,5,4,4,3,7,1,3,0,0,0,2,1,0,0,0,2,1,1,6.9,0.1,3,10,2
2026,Round 22,20262203,Zach Merrett,2da790,Essendon,Ess,images/afl_logos/Ess-40.png,4.9,0.7,6.3,4.6,16.4,12.3,7,3.6,7.1,3.1,114,95,84,15,14,29,72.4,401,310,6,5,5,24,4,11,7,3,3,11,4,1,0,0,81,8,8,0,0,0,0,0,0,0,0,0,4,2
2026,Round 22,20262203,Sam De Koning,140934d,Geelong,Geel,images/afl_logos/Geel-40.png,5.7,2.2,0.2,4.2,12.4,8.46,7.7,2.3,9.7,0.9,84,66,76,4,12,16,81.3,111,87,2,2,3,5,0,10,8,3,2,3,2,2,1,1,65,4,6,53,17,4,1,0,0,3.8,-3.8,0,9,5
2026,Round 22,20262203,Shannon Neale,140af71,Geelong,Geel,images/afl_logos/Geel-40.png,3.3,1.3,1.2,6.7,12.4,9,-1.4,10.2,5,6.7,96,87,85,5,7,12,75,149,88,2,1,5,13,0,6,5,4,3,2,0,4,1,0,4,1,1,22,10,1,4,3,1,10.7,8.3,0,7,1
2026,Round 22,20262203,Mark Blicavs,230b9d,Geelong,Geel,images/afl_logos/Geel-40.png,1.3,0.7,6.2,3.9,12.1,8.53,5.9,5,10.2,-0.5,100,86,69,9,11,20,55,174,176,6,3,5,13,0,15,11,8,6,0,6,2,0,1,31,7,7,34,8,1,0,0,0,0,0,0,5,4
2026,Round 22,20262203,Jhye Clark,140cb31,Geelong,Geel,images/afl_logos/Geel-40.png,3.9,1.5,3.4,3,11.9,7.81,0.9,10.5,3.3,6.6,106,95,77,12,8,20,90,292,467,1,1,3,11,1,4,3,3,2,6,3,8,1,1,0,1,1,0,0,0,1,1,0,3.2,2.8,0,3,1
2026,Round 22,20262203,Archie Perkins,140ad41,Essendon,Ess,images/afl_logos/Ess-40.png,3.4,-0.6,6.1,2.8,11.7,6.64,-0.6,10,6.5,3.7,75,54,73,7,4,11,81.8,217,90,5,1,2,11,0,7,5,6,4,2,2,2,0,1,0,0,1,0,0,0,2,2,0,7.6,4.4,0,3,1
2026,Round 22,20262203,Jack Martin,23097e,Geelong,Geel,images/afl_logos/Geel-40.png,0.2,5.3,3.7,1.6,10.9,5.86,3.4,6.2,3.1,7.2,73,58,69,6,4,10,90,162,136,3,2,4,11,0,3,2,3,2,3,2,2,0,0,0,0,0,0,0,0,2,2,0,7.2,4.8,0,5,2
2026,Round 22,20262203,Tom Stewart,22f858,Geelong,Geel,images/afl_logos/Geel-40.png,-1,3.8,3.2,4.8,10.8,10.34,0.5,9.6,8.2,3.8,103,77,80,15,5,20,90,395,211,1,1,0,6,1,6,2,6,2,5,7,10,3,5,4,1,0,0,0,0,0,0,0,0,0,0,4,1
2026,Round 22,20262203,Oliver Henry,140a17c,Geelong,Geel,images/afl_logos/Geel-40.png,-0.5,3.6,4.7,2.6,10.4,7.62,1.4,8.1,8,3,110,88,82,8,5,13,61.5,253,66,0,2,5,10,0,6,4,6,4,4,1,4,1,0,0,0,0,0,0,0,7,4,2,22,4,1,10,1
2026,Round 22,20262203,Tanner Bruhn,140a145,Geelong,Geel,images/afl_logos/Geel-40.png,3.8,1,-0.3,5.8,10.3,9.81,1.1,6,4,5.7,77,60,76,7,9,16,87.5,235,237,1,2,3,13,2,6,5,2,1,8,2,3,0,0,4,3,3,0,0,0,1,1,0,3.2,2.8,0,5,2
2026,Round 22,20262203,Dyson Sharp,140d960,Essendon,Ess,images/afl_logos/Ess-40.png,2.6,2.5,1.8,3.1,10,8.14,5.1,3.3,8.7,-0.6,96,102,80,14,13,27,55.6,357,245,5,4,7,25,0,14,10,7,7,4,7,2,0,0,77,7,9,0,0,0,1,0,0,3,-3,0,2,0
2026,Round 22,20262203,Tom Atkins,2db0d2,Geelong,Geel,images/afl_logos/Geel-40.png,4.7,3.2,1.8,0,9.8,11.33,3.1,4.1,6.9,1,79,46,75,7,8,15,66.7,241,269,2,2,2,17,0,9,6,4,3,6,2,1,0,0,69,5,4,0,0,0,0,0,0,0,0,2,5,0
2026,Round 22,20262203,Peter Wright,2311b1,Essendon,Ess,images/afl_logos/Ess-40.png,1.5,-0.4,6.5,1.9,9.5,8.6,0.9,6.3,5.8,0.3,63,48,84,3,6,9,77.8,52,176,0,1,1,4,0,6,2,4,2,1,2,3,1,1,12,2,2,23,16,3,0,0,0,0,0,1,3,2
2026,Round 22,20262203,Oisin Mullin,140d0d6,Geelong,Geel,images/afl_logos/Geel-40.png,1.1,2.6,2.2,3,9,7.84,4.2,1.3,3.1,4.1,47,66,84,11,7,18,50,377,82,5,7,4,17,0,5,4,1,1,7,1,2,0,0,81,5,5,0,0,0,0,0,0,0,0,0,3,0
2026,Round 22,20262203,Lawson Humphries,140a3d8,Geelong,Geel,images/afl_logos/Geel-40.png,0.8,4.4,-0.6,4.2,8.7,10.28,0.7,4.9,6.6,-2.5,87,78,79,15,8,23,65.2,255,279,1,5,1,12,4,8,7,5,5,9,6,4,0,1,0,2,2,0,0,0,0,0,0,0,0,0,4,2
2026,Round 22,20262203,Oliver Wiltshire,140c0d1,Geelong,Geel,images/afl_logos/Geel-40.png,3.9,0.5,1.6,2.6,8.6,6.86,1.6,3.9,3.5,3.7,60,38,75,5,7,12,91.7,151,284,1,2,3,9,0,5,5,3,3,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,2
2026,Round 22,20262203,Hussien El Achkar,140e5a4,Essendon,Ess,images/afl_logos/Ess-40.png,2.2,1.4,3,1.3,7.9,6.69,0.2,5.4,2.9,1.9,37,32,64,2,2,4,75,61,38,1,0,3,14,0,3,2,2,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,5.5,0.5,0,1,1
2026,Round 22,20262203,Zach Guthrie,1408246,Geelong,Geel,images/afl_logos/Geel-40.png,2.9,2.3,1.3,1.1,7.6,7.37,0,6.6,2.7,2.4,58,33,81,7,3,10,90,212,93,3,1,0,5,0,3,2,3,2,6,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2026,Round 22,20262203,Mason Redman,2dbb56,Essendon,Ess,images/afl_logos/Ess-40.png,0.6,0.9,4,1.6,7.1,10,0,7.6,4,3.2,49,37,92,8,2,10,80,255,280,0,2,0,7,1,4,3,4,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2026,Round 22,20262203,James Worpel,14077ee,Geelong,Geel,images/afl_logos/Geel-40.png,2.4,0.3,1.9,2.3,7,9.57,-0.7,4.2,3.8,0.1,74,91,75,11,8,19,52.6,266,183,2,5,9,24,0,5,3,2,2,9,3,3,0,1,65,3,5,0,0,0,2,0,0,3.5,-3.5,1,6,1
2026,Round 22,20262203,Archie Roberts,140cb1b,Essendon,Ess,images/afl_logos/Ess-40.png,0,7.8,1.1,-1.9,6.9,8.65,-1,4.1,2.9,0.9,71,68,87,13,3,16,75,381,75,3,5,3,9,4,4,1,3,1,3,5,2,0,0,0,2,1,0,0,0,1,1,0,2.3,3.7,0,2,1
2026,Round 22,20262203,Vigo Visentini,140dc7e,Essendon,Ess,images/afl_logos/Ess-40.png,0,1.3,4.2,1.4,6.8,5.97,3.2,2.9,4.5,0.6,84,96,77,10,7,17,64.7,234,201,3,0,2,8,0,7,1,2,1,4,2,4,0,1,88,2,6,75,33,8,0,0,0,0,0,1,3,2
2026,Round 22,20262203,Will Setterfield,2dbfc7,Essendon,Ess,images/afl_logos/Ess-40.png,3.4,-0.1,0.9,2.5,6.7,8.69,2.1,-0.2,4.6,-2.6,67,63,75,5,12,17,58.8,168,108,3,2,5,26,0,9,6,1,0,6,0,1,0,0,77,2,6,0,0,0,0,0,0,0,0,0,2,0
2026,Round 22,20262203,Jye Caldwell,1408717,Essendon,Ess,images/afl_logos/Ess-40.png,1,1.2,1.4,2.9,6.5,8.22,1.5,3,5.3,-1,75,79,61,11,4,15,40,304,35,2,5,9,28,0,8,6,4,4,7,3,0,0,0,58,3,2,0,0,0,1,0,1,3.8,-2.8,0,3,0
2026,Round 22,20262203,Gryan Miers,140828a,Geelong,Geel,images/afl_logos/Geel-40.png,7,1,0.7,-2.3,6.4,10.28,1.2,2.2,4.3,0.4,63,33,77,5,4,9,77.8,108,125,1,1,0,9,0,5,5,4,4,2,1,3,0,0,0,1,1,0,0,0,1,0,1,3.4,-2.4,2,5,1
2026,Round 22,20262203,Connor O'Sullivan,140dc25,Geelong,Geel,images/afl_logos/Geel-40.png,1.5,3.6,-0.1,1.2,6.3,9.73,0,6.6,4.4,1.5,55,45,82,6,4,10,90,117,88,0,2,2,8,0,5,3,5,3,0,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2026,Round 22,20262203,Max Kondogiannis,140fe28,Essendon,Ess,images/afl_logos/Ess-40.png,1.3,4.3,-0.5,1.1,6.2,4.19,2.7,2.1,3.8,-0.6,45,41,74,5,2,7,71.4,164,128,0,2,3,14,0,4,3,1,1,2,1,4,0,1,0,1,2,0,0,0,1,0,0,3,-3,0,1,0
2026,Round 22,20262203,Jacob Farrow,140f541,Essendon,Ess,images/afl_logos/Ess-40.png,1.6,1.5,2.4,0.3,5.8,6.05,-0.6,3.8,2.1,1.5,71,73,74,10,4,14,71.4,280,44,3,4,5,11,0,3,2,2,2,8,1,2,0,0,0,0,1,0,0,0,2,2,0,10.5,1.5,0,4,1
2026,Round 22,20262203,Andrew McGrath,2dbf56,Essendon,Ess,images/afl_logos/Ess-40.png,1.4,1.5,0.6,2.1,5.6,9.56,4.9,0.1,7.7,-2.1,89,71,78,9,10,19,68.4,276,111,3,4,4,19,0,9,8,4,3,7,5,3,0,1,8,4,4,0,0,0,1,0,1,2.1,-1.1,0,3,1
2026,Round 22,20262203,Sam Durham,140ad02,Essendon,Ess,images/afl_logos/Ess-40.png,2.3,0.8,1.3,0.8,5.3,12.23,0.2,4.4,4.5,1.6,67,51,75,9,4,13,61.5,201,78,2,3,3,13,0,6,5,4,4,4,0,3,0,0,0,1,2,0,0,0,1,0,1,2.7,-1.7,1,6,0
2026,Round 22,20262203,Archer Day-Wicks,140e191,Essendon,Ess,images/afl_logos/Ess-40.png,2,-1.2,1.8,2.6,5.3,5.13,1.2,2.5,3.9,-1,31,25,74,3,7,10,60,137,78,1,6,2,12,0,5,4,4,3,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
2026,Round 22,20262203,Jack Henry,14072e9,Geelong,Geel,images/afl_logos/Geel-40.png,2.5,2.9,-2,2,5.3,7.29,0,5.7,3.1,0.9,90,75,81,15,2,17,64.7,384,111,3,4,2,3,0,4,4,3,3,2,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1
2026,Round 22,20262203,Zak Johnson,140dea7,Essendon,Ess,images/afl_logos/Ess-40.png,1.5,2.5,0.7,0.2,4.9,5.7,0,3.5,3,0.6,43,25,77,4,4,8,75,138,-3,2,2,1,11,0,3,2,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026,Round 22,20262203,Nate Caddy,140dc3b,Essendon,Ess,images/afl_logos/Ess-40.png,-0.4,1.4,4.9,-1.6,4.4,7.28,-1.3,4.5,4.7,0.9,55,66,88,9,7,16,43.8,248,42,2,6,2,9,0,4,3,4,3,4,1,5,0,0,0,0,0,1,1,0,4,1,0,8.6,-2.6,0,4,1
2026,Round 22,20262203,Kyle Langford,231306,Essendon,Ess,images/afl_logos/Ess-40.png,-0.8,1.3,1.3,2.1,3.9,8.51,0,3.5,5.2,-3.5,62,57,81,8,6,14,64.3,100,85,1,2,3,6,2,7,4,7,4,1,7,3,0,0,0,0,0,1,0,0,1,0,0,0.2,-0.2,0,1,0
2026,Round 22,20262203,Zach Reid,140a151,Essendon,Ess,images/afl_logos/Ess-40.png,2.3,0,0.7,0.2,3.2,7.46,0.3,1.1,2.2,-0.4,42,40,88,5,1,6,83.3,149,64,0,2,2,9,1,2,2,2,2,1,2,4,0,1,0,0,0,12,3,1,0,0,0,0,0,0,0,0
2026,Round 22,20262203,Jaxon Artemis,140ef49,Essendon,Ess,images/afl_logos/Ess-40.png,0.9,1.9,-0.5,0.8,3.2,6.48,1.6,0.2,1.5,0.8,58,58,82,9,3,12,75,120,196,1,2,4,13,1,2,2,0,0,3,1,4,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0
2026,Round 22,20262203,Jaxon Prior,14093ea,Essendon,Ess,images/afl_logos/Ess-40.png,0.1,0.5,-3,5,2.5,6.91,0,0.6,2.5,-1.5,82,60,85,14,3,17,76.5,502,296,1,3,0,7,2,3,2,3,2,4,5,3,0,0,0,0,0,0,0,0,1,0,1,4.5,-3.5,0,2,0
2026,Round 22,20262203,Mark O'Connor,1408afe,Geelong,Geel,images/afl_logos/Geel-40.png,1.8,2.9,0,-2.4,2.4,7.13,0,1.4,1.4,0.4,42,43,70,8,1,9,66.7,292,67,4,3,3,9,0,2,1,2,1,4,3,2,0,0,0,0,0,0,0,0,2,0,1,6.1,-5.1,2,4,1
2026,Round 22,20262203,Brad Close,2dc41e,Geelong,Geel,images/afl_logos/Geel-40.png,-0.7,-0.8,1.9,1.6,2.1,7.75,1.9,-5.4,4.2,-6.5,57,60,80,10,2,12,41.7,247,151,2,1,3,14,0,7,4,5,3,3,1,3,0,0,0,1,1,0,0,0,4,0,3,11.9,-8.9,1,7,0
2026,Round 22,20262203,Rhys Unwin,140ec57,Essendon,Ess,images/afl_logos/Ess-40.png,1.3,0.8,-0.4,0.4,2,4.5,-0.7,1.1,2.6,-0.5,17,13,70,0,4,4,75,16,31,0,0,2,15,0,3,2,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2026,Round 22,20262203,Isaac Kako,140deca,Essendon,Ess,images/afl_logos/Ess-40.png,-0.9,0.9,0.3,1,1.2,7.12,0.6,-2,1.2,-2,44,34,77,4,4,8,75,164,98,0,4,4,13,0,2,1,1,1,5,0,0,0,0,0,1,1,0,0,0,1,0,1,3.7,-2.7,0,3,0
2026,Round 22,20262203,Jay Polkinghorne,140da64,Geelong,Geel,images/afl_logos/Geel-40.png,-0.5,1.8,-0.3,-0.8,0.2,6,-1.1,0.4,4.7,-3.3,20,16,75,3,0,3,66.7,72,0,1,3,0,0,0,2,0,2,0,0,0,3,2,0,0,0,0,0,0,0,2,1,1,10.9,-3.9,1,3,0
2026,Round 22,20262204,Josaia Delana,140e0a6,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,2.4,12.6,5.4,6.8,27.1,3.65,3.7,22.3,11.1,15.2,113,81,80,15,5,20,65,496,142,5,2,3,16,0,14,8,10,6,3,10,3,0,2,0,4,3,0,0,0,2,1,0,4.6,1.4,2,7,4
2026,Round 22,20262204,Matt Rowell,1409338,Gold Coast,GC,images/afl_logos/GC-40.png,6.6,2.4,9.8,6.7,25.4,13.63,13.9,5.3,12.3,7.7,174,182,83,28,12,40,50,881,297,10,13,16,30,0,21,15,8,8,8,4,4,0,1,88,17,14,0,0,0,0,0,0,0,0,1,7,1
2026,Round 22,20262204,Touk Miller,2311a0,Gold Coast,GC,images/afl_logos/GC-40.png,1.9,6.9,8.9,4.2,22,12.51,8.7,9.1,7.1,8.8,157,131,84,14,9,23,73.9,428,184,4,5,9,18,0,9,6,4,3,9,5,5,0,1,72,3,3,0,0,0,3,3,0,9.7,8.3,0,7,4
2026,Round 22,20262204,Ned Moyle,140c155,Gold Coast,GC,images/afl_logos/GC-40.png,7.4,3.4,5.3,0.9,16.9,10.87,9.9,3.4,6.3,-1,118,95,86,3,8,11,72.7,66,162,1,1,2,9,0,9,5,0,0,2,1,1,0,1,84,7,8,110,60,19,0,0,0,0,0,0,6,6
2026,Round 22,20262204,Bailey Humphrey,140cb0c,Gold Coast,GC,images/afl_logos/GC-40.png,1.2,2.4,4.6,7.1,15.3,9.24,8.6,4.3,7.5,6.7,109,71,85,10,9,19,73.7,231,155,3,4,3,15,0,11,9,5,5,4,0,2,0,0,8,4,6,0,0,0,5,2,2,16.5,-2.5,1,8,1
2026,Round 22,20262204,Xavier O'Halloran,1408737,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,5.3,8.6,-0.7,1.9,15.1,8.3,7.6,2.4,9.4,2,77,53,89,8,7,15,40,268,29,2,5,5,22,0,13,7,5,4,3,3,0,0,0,44,8,10,0,0,0,1,0,0,2,-2,0,3,1
2026,Round 22,20262204,Leonardo Lombard,140e1b5,Gold Coast,GC,images/afl_logos/GC-40.png,0.2,6.9,6.8,1.2,15,8.78,2.6,9,8.5,3.4,76,68,79,8,15,23,65.2,210,231,1,5,2,11,0,9,7,7,7,10,4,1,0,0,8,2,2,0,0,0,1,1,0,3.4,2.6,0,5,1
2026,Round 22,20262204,Toby Greene,230630,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,-0.1,8.2,5.4,1.5,15,10.91,5.9,7.8,10.7,3,90,85,87,13,5,18,22.2,349,65,7,3,7,18,0,17,13,6,5,0,3,0,0,0,28,8,9,0,0,0,3,2,0,12.3,-0.3,0,5,3
2026,Round 22,20262204,Wil Powell,1408e09,Gold Coast,GC,images/afl_logos/GC-40.png,2.6,7.2,1.8,3.3,14.8,9.43,-0.1,9.7,5.6,4.1,115,96,86,12,6,18,77.8,447,220,4,2,7,17,4,8,6,6,5,0,9,5,0,2,0,1,2,0,0,0,1,1,0,2.2,3.8,0,3,2
2026,Round 22,20262204,Harry Himmelberg,2dabd3,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,2.6,5.6,4.5,1.1,13.9,9.62,0,13,3.8,0.6,68,49,77,6,5,11,45.5,167,76,3,4,5,9,0,5,4,5,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Round 22,20262204,Stephen Coniglio,22f901,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,5.5,2.2,2,3.7,13.3,9.29,2.2,9.1,6.3,5.5,71,74,79,14,5,19,47.4,256,195,2,4,4,19,0,10,9,7,7,4,6,0,0,0,44,1,3,0,0,0,1,1,0,3.1,2.9,0,4,1
2026,Round 22,20262204,Harvey Thomas,140dc55,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,7,2.3,2.5,1.2,13,10.62,4.9,3.8,8.6,1.9,101,64,90,11,9,20,70,227,243,0,4,2,14,0,13,11,6,4,6,4,1,0,0,0,4,3,0,0,0,2,1,1,6.4,0.6,1,3,1
